"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"45531601";"4000   ";"17500";"T001019";"CR26  ";"2019JJ00";"    3049";"  3429.0"
"45687526";"4000   ";"17600";"T001019";"CR26  ";"2019JJ00";"    2783";"  3012.0"
"45843451";"4000   ";"17700";"T001019";"CR26  ";"2019JJ00";"    2700";"  2755.5"
"45999376";"4000   ";"17800";"T001019";"CR26  ";"2019JJ00";"    2725";"  2668.5"
"46155301";"4000   ";"17900";"T001019";"CR26  ";"2019JJ00";"    2636";"  2694.0"
"46311226";"4000   ";"18000";"T001019";"CR26  ";"2019JJ00";"    2417";"  2600.5"
"46467151";"4000   ";"18100";"T001019";"CR26  ";"2019JJ00";"    2162";"  2376.5"
"46623076";"4000   ";"18200";"T001019";"CR26  ";"2019JJ00";"    2091";"  2113.5"
"46779001";"4000   ";"18300";"T001019";"CR26  ";"2019JJ00";"    1918";"  2046.0"
"46934926";"4000   ";"18400";"T001019";"CR26  ";"2019JJ00";"    1828";"  1863.5"
"47090851";"4000   ";"18500";"T001019";"CR26  ";"2019JJ00";"    1742";"  1771.0"
"47246776";"4000   ";"18600";"T001019";"CR26  ";"2019JJ00";"    1589";"  1672.5"
"47402701";"4000   ";"18700";"T001019";"CR26  ";"2019JJ00";"    1502";"  1528.5"
"47558626";"4000   ";"18800";"T001019";"CR26  ";"2019JJ00";"    1334";"  1431.5"
"47714551";"4000   ";"18900";"T001019";"CR26  ";"2019JJ00";"    1172";"  1253.5"
"47870476";"4000   ";"19000";"T001019";"CR26  ";"2019JJ00";"    1055";"  1086.5"
"48026401";"4000   ";"19100";"T001019";"CR26  ";"2019JJ00";"     857";"   973.0"
"48182326";"4000   ";"19200";"T001019";"CR26  ";"2019JJ00";"     711";"   787.5"
"48338251";"4000   ";"19300";"T001019";"CR26  ";"2019JJ00";"     601";"   648.5"
"48494176";"4000   ";"19400";"T001019";"CR26  ";"2019JJ00";"     476";"   539.0"
"48650101";"4000   ";"22000";"T001019";"CR26  ";"2019JJ00";"    1213";"  1452.5"
"48806026";"4000   ";"19500";"T001019";"CR26  ";"2019JJ00";"     377";"   426.5"
"48961951";"4000   ";"19600";"T001019";"CR26  ";"2019JJ00";"     297";"   328.5"
"49117876";"4000   ";"19700";"T001019";"CR26  ";"2019JJ00";"     199";"   250.5"
"49273801";"4000   ";"19800";"T001019";"CR26  ";"2019JJ00";"     139";"   168.0"
"49429726";"4000   ";"19900";"T001019";"CR26  ";"2019JJ00";"      72";"   117.0"
"49585651";"4000   ";"19901";"T001019";"CR26  ";"2019JJ00";"      53";"    60.0"
"49741576";"4000   ";"19902";"T001019";"CR26  ";"2019JJ00";"      30";"    41.0"
"49897501";"4000   ";"19903";"T001019";"CR26  ";"2019JJ00";"      23";"    24.5"
"50053426";"4000   ";"19904";"T001019";"CR26  ";"2019JJ00";"      10";"    18.5"
"50209351";"4000   ";"19905";"T001019";"CR26  ";"2019JJ00";"       7";"     8.5"
"50365276";"4000   ";"22300";"T001019";"CR26  ";"2019JJ00";"       6";"     9.5"
