"hh_ID","hh_size","neighb_code","hh_type"
9758,4,"BU05183398","couple"
9759,3,"BU05183398","couple"
9760,1,"BU05183398","single"
9761,1,"BU05183398","single"
9762,5,"BU05183398","couple"
9763,1,"BU05183398","single"
9764,3,"BU05183398","single_parent"
9765,1,"BU05183398","single"
9766,2,"BU05183398","couple"
9767,2,"BU05183398","couple"
9768,1,"BU05183398","single"
9769,2,"BU05183398","couple"
9770,4,"BU05183398","couple"
9771,1,"BU05183398","single"
9772,2,"BU05183398","couple"
9773,1,"BU05183398","single"
9774,2,"BU05183398","couple"
9775,2,"BU05183398","couple"
9776,1,"BU05183398","single"
9777,1,"BU05183398","single"
9778,1,"BU05183398","single"
9779,3,"BU05183398","couple"
9780,1,"BU05183398","single"
9781,2,"BU05183398","couple"
9782,1,"BU05183398","single"
9783,2,"BU05183398","couple"
9784,3,"BU05183398","couple"
9785,5,"BU05183398","couple"
9786,2,"BU05183398","couple"
9787,2,"BU05183398","couple"
9788,1,"BU05183398","single"
9789,1,"BU05183398","single"
9790,1,"BU05183398","single"
9791,1,"BU05183398","single"
9792,1,"BU05183398","single"
9793,3,"BU05183398","couple"
9794,2,"BU05183398","couple"
9795,1,"BU05183398","single"
9796,1,"BU05183398","single"
9797,2,"BU05183398","couple"
9798,2,"BU05183398","couple"
9799,1,"BU05183398","single"
9800,2,"BU05183398","couple"
9801,1,"BU05183398","single"
9802,4,"BU05183398","couple"
9803,3,"BU05183398","single_parent"
9804,1,"BU05183398","single"
9805,4,"BU05183398","couple"
9806,1,"BU05183398","single"
9807,2,"BU05183398","couple"
9808,4,"BU05183398","couple"
9809,3,"BU05183398","single_parent"
9810,1,"BU05183398","single"
9811,1,"BU05183398","single"
9812,4,"BU05183398","couple"
9813,1,"BU05183398","single"
9814,4,"BU05183398","couple"
9815,4,"BU05183398","couple"
9816,1,"BU05183398","single"
9817,2,"BU05183398","couple"
9818,4,"BU05183398","couple"
9819,4,"BU05183398","couple"
9820,2,"BU05183398","couple"
9821,1,"BU05183398","single"
9822,1,"BU05183398","single"
9823,2,"BU05183398","couple"
9824,1,"BU05183398","single"
9825,3,"BU05183398","couple"
9826,2,"BU05183398","couple"
9827,4,"BU05183398","couple"
9828,2,"BU05183398","single_parent"
9829,1,"BU05183398","single"
9830,1,"BU05183398","single"
9831,1,"BU05183398","single"
9832,1,"BU05183398","single"
9833,4,"BU05183398","couple"
9834,3,"BU05183398","couple"
9835,1,"BU05183398","single"
9836,4,"BU05183398","couple"
9837,5,"BU05183398","couple"
9838,1,"BU05183398","single"
9839,3,"BU05183398","couple"
9840,1,"BU05183398","single"
9841,3,"BU05183398","single_parent"
9842,1,"BU05183398","single"
9843,4,"BU05183398","couple"
9844,2,"BU05183398","single_parent"
9845,3,"BU05183398","couple"
9846,1,"BU05183398","single"
9847,1,"BU05183398","single"
9848,2,"BU05183398","couple"
9849,4,"BU05183398","single_parent"
9850,4,"BU05183398","couple"
9851,2,"BU05183398","single_parent"
9852,2,"BU05183398","couple"
9853,5,"BU05183398","single_parent"
9854,1,"BU05183398","single"
9855,1,"BU05183398","single"
9856,4,"BU05183398","couple"
9857,1,"BU05183398","single"
9858,4,"BU05183398","single_parent"
9859,1,"BU05183398","single"
9860,1,"BU05183398","single"
9861,3,"BU05183398","couple"
9862,1,"BU05183398","single"
9863,1,"BU05183398","single"
9864,2,"BU05183398","couple"
9865,2,"BU05183398","couple"
9866,1,"BU05183398","single"
9867,1,"BU05183398","single"
9868,1,"BU05183398","single"
9869,2,"BU05183398","couple"
9870,4,"BU05183398","single_parent"
9871,2,"BU05183398","couple"
9872,1,"BU05183398","single"
9873,1,"BU05183398","single"
9874,4,"BU05183398","couple"
9875,4,"BU05183398","couple"
9876,2,"BU05183398","couple"
9877,2,"BU05183398","couple"
9878,1,"BU05183398","single"
9879,5,"BU05183398","couple"
9880,1,"BU05183398","single"
9881,2,"BU05183398","couple"
9882,1,"BU05183398","single"
9883,5,"BU05183398","couple"
9884,2,"BU05183398","single_parent"
9885,2,"BU05183398","single_parent"
9886,4,"BU05183398","couple"
9887,1,"BU05183398","single"
9888,3,"BU05183398","single_parent"
9889,2,"BU05183398","couple"
9890,2,"BU05183398","single_parent"
9891,1,"BU05183398","single"
9892,2,"BU05183398","single_parent"
9893,1,"BU05183398","single"
9894,1,"BU05183398","single"
9895,3,"BU05183398","couple"
9896,1,"BU05183398","single"
9897,1,"BU05183398","single"
9898,1,"BU05183398","single"
9899,2,"BU05183398","single_parent"
9900,1,"BU05183398","single"
9901,2,"BU05183398","couple"
9902,3,"BU05183398","couple"
9903,1,"BU05183398","single"
9904,1,"BU05183398","single"
9905,1,"BU05183398","single"
9906,4,"BU05183398","couple"
9907,1,"BU05183398","single"
9908,3,"BU05183398","couple"
9909,1,"BU05183398","single"
9910,3,"BU05183398","couple"
9911,2,"BU05183398","couple"
9912,1,"BU05183398","single"
9913,3,"BU05183398","single_parent"
9914,1,"BU05183398","single"
9915,4,"BU05183398","couple"
9916,1,"BU05183398","single"
9917,2,"BU05183398","couple"
9918,1,"BU05183398","single"
9919,1,"BU05183398","single"
9920,1,"BU05183398","single"
9921,1,"BU05183398","single"
9922,2,"BU05183398","couple"
9923,2,"BU05183398","couple"
9924,4,"BU05183398","couple"
9925,2,"BU05183398","couple"
9926,1,"BU05183398","single"
9927,1,"BU05183398","single"
9928,1,"BU05183398","single"
9929,2,"BU05183398","single_parent"
9930,3,"BU05183398","couple"
9931,3,"BU05183398","single_parent"
9932,3,"BU05183398","couple"
9933,1,"BU05183398","single"
9934,3,"BU05183398","couple"
9935,4,"BU05183398","single_parent"
9936,1,"BU05183398","single"
9937,1,"BU05183398","single"
9938,1,"BU05183398","single"
9939,1,"BU05183398","single"
9940,5,"BU05183398","couple"
9941,1,"BU05183398","single"
9942,1,"BU05183398","single"
9943,1,"BU05183398","single"
9944,2,"BU05183398","couple"
9945,2,"BU05183398","single_parent"
9946,2,"BU05183398","single_parent"
9947,1,"BU05183398","single"
9948,3,"BU05183398","single_parent"
9949,3,"BU05183398","couple"
9950,1,"BU05183398","single"
9951,1,"BU05183398","single"
9952,2,"BU05183398","couple"
9953,2,"BU05183398","couple"
9954,5,"BU05183398","couple"
9955,1,"BU05183398","single"
9956,2,"BU05183398","single_parent"
9957,2,"BU05183398","single_parent"
9958,3,"BU05183398","couple"
9959,1,"BU05183398","single"
9960,2,"BU05183398","single_parent"
9961,4,"BU05183398","couple"
9962,1,"BU05183398","single"
9963,5,"BU05183398","couple"
9964,1,"BU05183398","single"
9965,2,"BU05183398","couple"
9966,2,"BU05183398","single_parent"
9967,1,"BU05183398","single"
9968,3,"BU05183398","couple"
9969,4,"BU05183398","couple"
9970,1,"BU05183398","single"
9971,2,"BU05183398","couple"
9972,1,"BU05183398","single"
9973,2,"BU05183398","single_parent"
9974,1,"BU05183398","single"
9975,1,"BU05183398","single"
9976,2,"BU05183398","couple"
9977,1,"BU05183398","single"
9978,1,"BU05183398","single"
9979,3,"BU05183398","couple"
9980,1,"BU05183398","single"
9981,1,"BU05183398","single"
9982,1,"BU05183398","single"
9983,1,"BU05183398","single"
9984,2,"BU05183398","couple"
9985,1,"BU05183398","single"
9986,1,"BU05183398","single"
9987,1,"BU05183398","single"
9988,1,"BU05183398","single"
9989,1,"BU05183398","single"
9990,2,"BU05183398","couple"
9991,2,"BU05183398","couple"
9992,2,"BU05183398","couple"
9993,2,"BU05183398","couple"
9994,1,"BU05183398","single"
9995,1,"BU05183398","single"
9996,1,"BU05183398","single"
9997,1,"BU05183398","single"
9998,2,"BU05183398","couple"
9999,2,"BU05183398","couple"
10000,1,"BU05183398","single"
10001,2,"BU05183398","couple"
10002,2,"BU05183398","couple"
10003,3,"BU05183398","couple"
10004,1,"BU05183398","single"
10005,1,"BU05183398","single"
10006,1,"BU05183398","single"
10007,2,"BU05183398","couple"
10008,1,"BU05183398","single"
10009,2,"BU05183398","couple"
10010,3,"BU05183398","single_parent"
10011,4,"BU05183398","couple"
10012,2,"BU05183398","couple"
10013,1,"BU05183398","single"
10014,2,"BU05183398","couple"
10015,1,"BU05183398","single"
10016,4,"BU05183398","single_parent"
10017,2,"BU05183398","couple"
10018,1,"BU05183398","single"
10019,1,"BU05183398","single"
10020,3,"BU05183398","couple"
10021,2,"BU05183398","couple"
10022,1,"BU05183398","single"
10023,1,"BU05183398","single"
10024,1,"BU05183398","single"
10025,3,"BU05183398","couple"
10026,1,"BU05183398","single"
10027,2,"BU05183398","couple"
10028,2,"BU05183398","couple"
10029,1,"BU05183398","single"
10030,4,"BU05183398","couple"
10031,1,"BU05183398","single"
10032,1,"BU05183398","single"
10033,1,"BU05183398","single"
10034,3,"BU05183398","couple"
10035,4,"BU05183398","couple"
10036,5,"BU05183398","couple"
10037,1,"BU05183398","single"
10038,1,"BU05183398","single"
10039,2,"BU05183398","couple"
10040,2,"BU05183398","couple"
10041,2,"BU05183398","couple"
10042,2,"BU05183398","couple"
10043,4,"BU05183398","couple"
10044,4,"BU05183398","single_parent"
10045,3,"BU05183398","couple"
10046,1,"BU05183398","single"
10047,2,"BU05183398","couple"
10048,2,"BU05183398","couple"
10049,1,"BU05183398","single"
10050,1,"BU05183398","single"
10051,2,"BU05183398","couple"
10052,2,"BU05183398","couple"
10053,1,"BU05183398","single"
10054,3,"BU05183398","single_parent"
10055,1,"BU05183398","single"
10056,1,"BU05183398","single"
10057,3,"BU05183398","couple"
10058,2,"BU05183398","single_parent"
10059,2,"BU05183398","couple"
10060,1,"BU05183398","single"
10061,1,"BU05183398","single"
10062,3,"BU05183398","couple"
10063,1,"BU05183398","single"
10064,3,"BU05183398","couple"
10065,2,"BU05183398","couple"
10066,1,"BU05183398","single"
10067,1,"BU05183398","single"
10068,1,"BU05183398","single"
10069,5,"BU05183398","couple"
10070,1,"BU05183398","single"
10071,2,"BU05183398","couple"
10072,1,"BU05183398","single"
10073,2,"BU05183398","single_parent"
10074,2,"BU05183398","couple"
10075,1,"BU05183398","single"
10076,1,"BU05183398","single"
10077,3,"BU05183398","couple"
10078,2,"BU05183398","couple"
10079,2,"BU05183398","single_parent"
10080,1,"BU05183398","single"
10081,1,"BU05183398","single"
10082,2,"BU05183398","couple"
10083,1,"BU05183398","single"
10084,4,"BU05183398","couple"
10085,4,"BU05183398","single_parent"
10086,1,"BU05183398","single"
10087,4,"BU05183398","couple"
10088,3,"BU05183398","single_parent"
10089,1,"BU05183398","single"
10090,3,"BU05183398","single_parent"
10091,1,"BU05183398","single"
10092,1,"BU05183398","single"
10093,1,"BU05183398","single"
10094,1,"BU05183398","single"
10095,1,"BU05183398","single"
10096,3,"BU05183398","couple"
10097,4,"BU05183398","couple"
10098,2,"BU05183398","couple"
10099,4,"BU05183398","couple"
10100,1,"BU05183398","single"
10101,3,"BU05183398","couple"
10102,1,"BU05183398","single"
10103,4,"BU05183398","couple"
10104,1,"BU05183398","single"
10105,4,"BU05183398","couple"
10106,1,"BU05183398","single"
10107,1,"BU05183398","single"
10108,4,"BU05183398","single_parent"
10109,2,"BU05183398","couple"
10110,2,"BU05183398","couple"
10111,2,"BU05183398","couple"
10112,3,"BU05183398","couple"
10113,4,"BU05183398","couple"
10114,4,"BU05183398","single_parent"
10115,1,"BU05183398","single"
10116,1,"BU05183398","single"
10117,2,"BU05183398","couple"
10118,4,"BU05183398","couple"
10119,2,"BU05183398","couple"
10120,1,"BU05183398","single"
10121,1,"BU05183398","single"
10122,1,"BU05183398","single"
10123,1,"BU05183398","single"
10124,2,"BU05183398","couple"
10125,2,"BU05183398","couple"
10126,3,"BU05183398","couple"
10127,2,"BU05183398","couple"
10128,1,"BU05183398","single"
10129,1,"BU05183398","single"
10130,2,"BU05183398","couple"
10131,1,"BU05183398","single"
10132,5,"BU05183398","couple"
10133,1,"BU05183398","single"
10134,2,"BU05183398","couple"
10135,1,"BU05183398","single"
10136,2,"BU05183398","couple"
10137,3,"BU05183398","couple"
10138,1,"BU05183398","single"
10139,3,"BU05183398","couple"
10140,2,"BU05183398","couple"
10141,1,"BU05183398","single"
10142,2,"BU05183398","single_parent"
10143,1,"BU05183398","single"
10144,2,"BU05183398","couple"
10145,4,"BU05183398","couple"
10146,2,"BU05183398","couple"
10147,1,"BU05183398","single"
10148,1,"BU05183398","single"
10149,1,"BU05183398","single"
10150,1,"BU05183398","single"
10151,2,"BU05183398","couple"
10152,2,"BU05183398","couple"
10153,1,"BU05183398","single"
10154,2,"BU05183398","couple"
10155,1,"BU05183398","single"
10156,1,"BU05183398","single"
10157,1,"BU05183398","single"
10158,2,"BU05183398","single_parent"
10159,1,"BU05183398","single"
10160,1,"BU05183398","single"
10161,1,"BU05183398","single"
10162,1,"BU05183398","single"
10163,4,"BU05183398","couple"
10164,2,"BU05183398","couple"
10165,2,"BU05183398","couple"
10166,2,"BU05183398","couple"
10167,2,"BU05183398","couple"
10168,5,"BU05183398","couple"
10169,1,"BU05183398","single"
10170,4,"BU05183398","couple"
10171,2,"BU05183398","couple"
10172,1,"BU05183398","single"
10173,2,"BU05183398","single_parent"
10174,2,"BU05183398","couple"
10175,4,"BU05183398","couple"
10176,3,"BU05183398","couple"
10177,2,"BU05183398","couple"
10178,1,"BU05183398","single"
10179,1,"BU05183398","single"
10180,1,"BU05183398","single"
10181,1,"BU05183398","single"
10182,1,"BU05183398","single"
10183,1,"BU05183398","single"
10184,4,"BU05183398","couple"
10185,4,"BU05183398","couple"
10186,4,"BU05183398","couple"
10187,4,"BU05183398","couple"
10188,4,"BU05183398","couple"
10189,2,"BU05183398","couple"
10190,1,"BU05183398","single"
10191,2,"BU05183398","couple"
10192,1,"BU05183398","single"
10193,1,"BU05183398","single"
10194,3,"BU05183398","single_parent"
10195,2,"BU05183398","couple"
10196,4,"BU05183398","single_parent"
10197,1,"BU05183398","single"
10198,2,"BU05183398","couple"
10199,1,"BU05183398","single"
10200,1,"BU05183398","single"
10201,3,"BU05183398","couple"
10202,2,"BU05183398","couple"
10203,1,"BU05183398","single"
10204,3,"BU05183398","couple"
10205,2,"BU05183398","couple"
10206,2,"BU05183398","single_parent"
10207,1,"BU05183398","single"
10208,1,"BU05183398","single"
10209,2,"BU05183398","couple"
10210,5,"BU05183398","couple"
10211,1,"BU05183398","single"
10212,1,"BU05183398","single"
10213,2,"BU05183398","couple"
10214,1,"BU05183398","single"
10215,3,"BU05183398","single_parent"
10216,3,"BU05183398","couple"
10217,1,"BU05183398","single"
10218,1,"BU05183398","single"
10219,2,"BU05183398","couple"
10220,4,"BU05183398","couple"
10221,2,"BU05183398","couple"
10222,4,"BU05183398","couple"
10223,1,"BU05183398","single"
10224,1,"BU05183398","single"
10225,1,"BU05183398","single"
10226,4,"BU05183398","couple"
10227,1,"BU05183398","single"
10228,1,"BU05183398","single"
10229,2,"BU05183398","couple"
10230,3,"BU05183398","couple"
10231,1,"BU05183398","single"
10232,2,"BU05183398","couple"
10233,1,"BU05183398","single"
10234,1,"BU05183398","single"
10235,1,"BU05183398","single"
10236,1,"BU05183398","single"
10237,3,"BU05183398","couple"
10238,2,"BU05183398","couple"
10239,3,"BU05183398","couple"
10240,1,"BU05183398","single"
10241,2,"BU05183398","couple"
10242,2,"BU05183398","single_parent"
10243,1,"BU05183398","single"
10244,5,"BU05183398","couple"
10245,1,"BU05183398","single"
10246,1,"BU05183398","single"
10247,2,"BU05183398","couple"
10248,3,"BU05183398","couple"
10249,2,"BU05183398","couple"
10250,1,"BU05183398","single"
10251,1,"BU05183398","single"
10252,4,"BU05183398","couple"
10253,3,"BU05183398","couple"
10254,4,"BU05183398","single_parent"
10255,2,"BU05183398","couple"
10256,1,"BU05183398","single"
10257,1,"BU05183398","single"
10258,2,"BU05183398","couple"
10259,2,"BU05183398","single_parent"
10260,1,"BU05183398","single"
10261,3,"BU05183398","couple"
10262,2,"BU05183398","single_parent"
10263,2,"BU05183398","couple"
10264,3,"BU05183398","single_parent"
10265,1,"BU05183398","single"
10266,1,"BU05183398","single"
10267,4,"BU05183398","couple"
10268,1,"BU05183398","single"
10269,1,"BU05183398","single"
10270,1,"BU05183398","single"
10271,1,"BU05183398","single"
10272,1,"BU05183398","single"
10273,1,"BU05183398","single"
10274,1,"BU05183398","single"
10275,2,"BU05183398","single_parent"
10276,3,"BU05183398","couple"
10277,3,"BU05183398","couple"
10278,1,"BU05183398","single"
10279,2,"BU05183398","couple"
10280,1,"BU05183398","single"
10281,1,"BU05183398","single"
10282,1,"BU05183398","single"
10283,1,"BU05183398","single"
10284,2,"BU05183398","single_parent"
10285,4,"BU05183398","single_parent"
10286,2,"BU05183398","couple"
10287,3,"BU05183398","couple"
10288,2,"BU05183398","couple"
10289,1,"BU05183398","single"
10290,2,"BU05183398","couple"
10291,5,"BU05183398","couple"
10292,1,"BU05183398","single"
10293,2,"BU05183398","couple"
10294,2,"BU05183398","couple"
10295,1,"BU05183398","single"
10296,5,"BU05183398","couple"
10297,4,"BU05183398","couple"
10298,4,"BU05183398","couple"
10299,4,"BU05183398","couple"
10300,3,"BU05183398","couple"
10301,1,"BU05183398","single"
10302,1,"BU05183398","single"
10303,4,"BU05183398","single_parent"
10304,1,"BU05183398","single"
10305,2,"BU05183398","couple"
10306,5,"BU05183398","couple"
10307,2,"BU05183398","couple"
10308,1,"BU05183398","single"
10309,2,"BU05183398","couple"
10310,3,"BU05183398","single_parent"
10311,1,"BU05183398","single"
10312,1,"BU05183398","single"
10313,2,"BU05183398","couple"
10314,3,"BU05183398","couple"
10315,1,"BU05183398","single"
10316,4,"BU05183398","couple"
10317,1,"BU05183398","single"
10318,1,"BU05183398","single"
10319,5,"BU05183398","couple"
10320,2,"BU05183398","couple"
10321,1,"BU05183398","single"
10322,1,"BU05183398","single"
10323,1,"BU05183398","single"
10324,1,"BU05183398","single"
10325,2,"BU05183398","couple"
10326,1,"BU05183398","single"
10327,2,"BU05183398","couple"
10328,1,"BU05183398","single"
10329,1,"BU05183398","single"
10330,1,"BU05183398","single"
10331,3,"BU05183398","couple"
10332,2,"BU05183398","couple"
10333,1,"BU05183398","single"
10334,4,"BU05183398","couple"
10335,4,"BU05183398","couple"
10336,1,"BU05183398","single"
10337,1,"BU05183398","single"
10338,2,"BU05183398","couple"
10339,3,"BU05183398","couple"
10340,1,"BU05183398","single"
10341,1,"BU05183398","single"
10342,2,"BU05183398","couple"
10343,1,"BU05183398","single"
10344,2,"BU05183398","couple"
10345,3,"BU05183398","couple"
10346,2,"BU05183398","couple"
10347,1,"BU05183398","single"
10348,3,"BU05183398","couple"
10349,2,"BU05183398","couple"
10350,1,"BU05183398","single"
10351,1,"BU05183398","single"
10352,1,"BU05183398","single"
10353,1,"BU05183398","single"
10354,2,"BU05183398","couple"
10355,2,"BU05183398","couple"
10356,2,"BU05183398","couple"
10357,2,"BU05183398","single_parent"
10358,1,"BU05183398","single"
10359,3,"BU05183398","couple"
10360,3,"BU05183398","single_parent"
10361,4,"BU05183398","couple"
10362,3,"BU05183398","couple"
10363,3,"BU05183398","couple"
10364,1,"BU05183398","single"
10365,2,"BU05183398","couple"
10366,3,"BU05183398","couple"
10367,4,"BU05183398","single_parent"
10368,3,"BU05183398","single_parent"
10369,4,"BU05183398","couple"
10370,1,"BU05183398","single"
10371,1,"BU05183398","single"
10372,3,"BU05183398","couple"
10373,2,"BU05183398","couple"
10374,1,"BU05183398","single"
10375,2,"BU05183398","single_parent"
10376,1,"BU05183398","single"
10377,5,"BU05183398","couple"
10378,1,"BU05183398","single"
10379,2,"BU05183398","couple"
10380,1,"BU05183398","single"
10381,1,"BU05183398","single"
10382,1,"BU05183398","single"
10383,2,"BU05183398","couple"
10384,1,"BU05183398","single"
10385,1,"BU05183398","single"
10386,3,"BU05183398","couple"
10387,2,"BU05183398","single_parent"
10388,4,"BU05183398","couple"
10389,1,"BU05183398","single"
10390,1,"BU05183398","single"
10391,1,"BU05183398","single"
10392,1,"BU05183398","single"
10393,4,"BU05183398","single_parent"
10394,4,"BU05183398","couple"
10395,4,"BU05183398","couple"
10396,1,"BU05183398","single"
10397,3,"BU05183398","couple"
10398,1,"BU05183398","single"
10399,1,"BU05183398","single"
10400,4,"BU05183398","single_parent"
10401,1,"BU05183398","single"
10402,1,"BU05183398","single"
10403,2,"BU05183398","couple"
10404,1,"BU05183398","single"
10405,1,"BU05183398","single"
10406,2,"BU05183398","couple"
10407,1,"BU05183398","single"
10408,1,"BU05183398","single"
10409,2,"BU05183398","couple"
10410,1,"BU05183398","single"
10411,1,"BU05183398","single"
10412,3,"BU05183398","couple"
10413,3,"BU05183398","couple"
10414,3,"BU05183398","single_parent"
10415,1,"BU05183398","single"
10416,1,"BU05183398","single"
10417,2,"BU05183398","couple"
10418,4,"BU05183398","single_parent"
10419,2,"BU05183398","single_parent"
10420,1,"BU05183398","single"
10421,5,"BU05183398","couple"
10422,1,"BU05183398","single"
10423,1,"BU05183398","single"
10424,1,"BU05183398","single"
10425,2,"BU05183398","couple"
10426,5,"BU05183398","couple"
10427,1,"BU05183398","single"
10428,3,"BU05183398","couple"
10429,1,"BU05183398","single"
10430,1,"BU05183398","single"
10431,1,"BU05183398","single"
10432,1,"BU05183398","single"
10433,1,"BU05183398","single"
10434,1,"BU05183398","single"
10435,1,"BU05183398","single"
10436,1,"BU05183398","single"
10437,1,"BU05183398","single"
10438,2,"BU05183398","couple"
10439,1,"BU05183398","single"
10440,1,"BU05183398","single"
10441,1,"BU05183398","single"
10442,1,"BU05183398","single"
10443,1,"BU05183398","single"
10444,1,"BU05183398","single"
10445,4,"BU05183398","couple"
10446,1,"BU05183398","single"
10447,2,"BU05183398","couple"
10448,2,"BU05183398","couple"
10449,1,"BU05183398","single"
10450,2,"BU05183398","couple"
10451,3,"BU05183398","couple"
10452,1,"BU05183398","single"
10453,2,"BU05183398","couple"
10454,2,"BU05183398","couple"
10455,1,"BU05183398","single"
10456,1,"BU05183398","single"
10457,5,"BU05183398","couple"
10458,1,"BU05183398","single"
10459,1,"BU05183398","single"
10460,4,"BU05183398","couple"
10461,1,"BU05183398","single"
10462,3,"BU05183398","couple"
10463,1,"BU05183398","single"
10464,2,"BU05183398","couple"
10465,5,"BU05183398","couple"
10466,3,"BU05183398","couple"
10467,3,"BU05183398","single_parent"
10468,2,"BU05183398","couple"
10469,4,"BU05183398","couple"
10470,1,"BU05183398","single"
10471,2,"BU05183398","couple"
10472,3,"BU05183398","couple"
10473,2,"BU05183398","couple"
10474,1,"BU05183398","single"
10475,1,"BU05183398","single"
10476,1,"BU05183398","single"
10477,5,"BU05183398","single_parent"
10478,1,"BU05183398","single"
10479,1,"BU05183398","single"
10480,1,"BU05183398","single"
10481,1,"BU05183398","single"
10482,4,"BU05183398","couple"
10483,2,"BU05183398","couple"
10484,1,"BU05183398","single"
10485,1,"BU05183398","single"
10486,3,"BU05183398","couple"
10487,2,"BU05183398","single_parent"
10488,2,"BU05183398","couple"
10489,2,"BU05183398","single_parent"
10490,4,"BU05183398","couple"
10491,2,"BU05183398","couple"
10492,4,"BU05183398","couple"
10493,1,"BU05183398","single"
10494,2,"BU05183398","couple"
10495,1,"BU05183398","single"
10496,1,"BU05183398","single"
10497,1,"BU05183398","single"
10498,1,"BU05183398","single"
10499,1,"BU05183398","single"
10500,1,"BU05183398","single"
10501,4,"BU05183398","couple"
10502,1,"BU05183398","single"
10503,1,"BU05183398","single"
10504,1,"BU05183398","single"
10505,1,"BU05183398","single"
10506,2,"BU05183398","couple"
10507,1,"BU05183398","single"
10508,2,"BU05183398","couple"
10509,3,"BU05183398","single_parent"
10510,2,"BU05183398","couple"
10511,4,"BU05183398","couple"
10512,4,"BU05183398","single_parent"
10513,2,"BU05183398","couple"
10514,3,"BU05183398","single_parent"
10515,1,"BU05183398","single"
10516,1,"BU05183398","single"
10517,1,"BU05183398","single"
10518,1,"BU05183398","single"
10519,1,"BU05183398","single"
10520,2,"BU05183398","couple"
10521,1,"BU05183398","single"
10522,3,"BU05183398","couple"
10523,2,"BU05183398","couple"
10524,4,"BU05183398","couple"
10525,2,"BU05183398","couple"
10526,3,"BU05183398","couple"
10527,1,"BU05183398","single"
10528,3,"BU05183398","couple"
10529,2,"BU05183398","couple"
10530,5,"BU05183398","couple"
10531,2,"BU05183398","single_parent"
10532,2,"BU05183398","couple"
10533,5,"BU05183398","couple"
10534,1,"BU05183398","single"
10535,5,"BU05183398","couple"
10536,1,"BU05183398","single"
10537,2,"BU05183398","couple"
10538,1,"BU05183398","single"
10539,2,"BU05183398","couple"
10540,3,"BU05183398","couple"
10541,1,"BU05183398","single"
10542,1,"BU05183398","single"
10543,4,"BU05183398","couple"
10544,2,"BU05183398","couple"
10545,2,"BU05183398","couple"
10546,1,"BU05183398","single"
10547,1,"BU05183398","single"
10548,1,"BU05183398","single"
10549,2,"BU05183398","couple"
10550,1,"BU05183398","single"
10551,2,"BU05183398","couple"
10552,1,"BU05183398","single"
10553,4,"BU05183398","couple"
10554,1,"BU05183398","single"
10555,1,"BU05183398","single"
10556,5,"BU05183398","couple"
10557,1,"BU05183398","single"
10558,4,"BU05183398","couple"
10559,2,"BU05183398","couple"
10560,1,"BU05183398","single"
10561,1,"BU05183398","single"
10562,2,"BU05183398","couple"
10563,3,"BU05183398","single_parent"
10564,3,"BU05183398","couple"
10565,1,"BU05183398","single"
10566,1,"BU05183398","single"
10567,1,"BU05183398","single"
10568,1,"BU05183398","single"
10569,1,"BU05183398","single"
10570,1,"BU05183398","single"
10571,2,"BU05183398","couple"
10572,2,"BU05183398","couple"
10573,2,"BU05183398","single_parent"
10574,4,"BU05183398","couple"
10575,3,"BU05183398","couple"
10576,1,"BU05183398","single"
10577,1,"BU05183398","single"
10578,1,"BU05183398","single"
10579,2,"BU05183398","couple"
10580,1,"BU05183398","single"
10581,1,"BU05183398","single"
10582,1,"BU05183398","single"
10583,4,"BU05183398","couple"
10584,1,"BU05183398","single"
10585,1,"BU05183398","single"
10586,1,"BU05183398","single"
10587,1,"BU05183398","single"
10588,1,"BU05183398","single"
10589,2,"BU05183398","couple"
10590,2,"BU05183398","couple"
10591,2,"BU05183398","single_parent"
10592,1,"BU05183398","single"
10593,1,"BU05183398","single"
10594,2,"BU05183398","couple"
10595,1,"BU05183398","single"
10596,4,"BU05183398","couple"
10597,2,"BU05183398","couple"
10598,2,"BU05183398","single_parent"
10599,2,"BU05183398","couple"
10600,1,"BU05183398","single"
10601,1,"BU05183398","single"
10602,1,"BU05183398","single"
10603,1,"BU05183398","single"
10604,3,"BU05183398","couple"
10605,1,"BU05183398","single"
10606,1,"BU05183398","single"
10607,2,"BU05183398","couple"
10608,1,"BU05183398","single"
10609,1,"BU05183398","single"
10610,2,"BU05183398","couple"
10611,1,"BU05183398","single"
10612,2,"BU05183398","couple"
10613,1,"BU05183398","single"
10614,1,"BU05183398","single"
10615,2,"BU05183398","couple"
10616,2,"BU05183398","couple"
10617,1,"BU05183398","single"
10618,1,"BU05183398","single"
10619,1,"BU05183398","single"
10620,1,"BU05183398","single"
10621,2,"BU05183398","couple"
10622,1,"BU05183398","single"
10623,3,"BU05183398","couple"
10624,1,"BU05183398","single"
10625,4,"BU05183398","couple"
10626,4,"BU05183398","couple"
10627,1,"BU05183398","single"
10628,4,"BU05183398","couple"
10629,1,"BU05183398","single"
10630,1,"BU05183398","single"
10631,1,"BU05183398","single"
10632,1,"BU05183398","single"
10633,4,"BU05183398","couple"
10634,2,"BU05183398","couple"
10635,2,"BU05183398","couple"
10636,1,"BU05183398","single"
10637,1,"BU05183398","single"
10638,1,"BU05183398","single"
10639,1,"BU05183398","single"
10640,1,"BU05183398","single"
10641,1,"BU05183398","single"
10642,5,"BU05183398","couple"
10643,3,"BU05183398","couple"
10644,2,"BU05183398","single_parent"
10645,3,"BU05183398","couple"
10646,2,"BU05183398","couple"
