"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"46632213";"4000   ";"18200";"T001019";"GM0518";"2021JJ00";"    1171";"  1249.0"
"46788138";"4000   ";"18300";"T001019";"GM0518";"2021JJ00";"    1030";"  1137.5"
"46944063";"4000   ";"18400";"T001019";"GM0518";"2021JJ00";"     968";"   998.5"
"47099988";"4000   ";"18500";"T001019";"GM0518";"2021JJ00";"     861";"   941.5"
"47255913";"4000   ";"18600";"T001019";"GM0518";"2021JJ00";"     798";"   818.0"
"47411838";"4000   ";"18700";"T001019";"GM0518";"2021JJ00";"     727";"   758.5"
"47567763";"4000   ";"18800";"T001019";"GM0518";"2021JJ00";"     673";"   692.0"
"47723688";"4000   ";"18900";"T001019";"GM0518";"2021JJ00";"     603";"   631.5"
"47879613";"4000   ";"19000";"T001019";"GM0518";"2021JJ00";"     528";"   560.5"
"48035538";"4000   ";"19100";"T001019";"GM0518";"2021JJ00";"     451";"   483.5"
"48191463";"4000   ";"19200";"T001019";"GM0518";"2021JJ00";"     407";"   410.0"
"48347388";"4000   ";"19300";"T001019";"GM0518";"2021JJ00";"     301";"   366.0"
"48503313";"4000   ";"19400";"T001019";"GM0518";"2021JJ00";"     261";"   264.0"
"48659238";"4000   ";"22000";"T001019";"GM0518";"2021JJ00";"     713";"   824.5"
"48815163";"4000   ";"19500";"T001019";"GM0518";"2021JJ00";"     202";"   228.0"
"48971088";"4000   ";"19600";"T001019";"GM0518";"2021JJ00";"     152";"   174.0"
"49127013";"4000   ";"19700";"T001019";"GM0518";"2021JJ00";"     129";"   126.5"
"49282938";"4000   ";"19800";"T001019";"GM0518";"2021JJ00";"      91";"   111.5"
"49438863";"4000   ";"19900";"T001019";"GM0518";"2021JJ00";"      57";"    75.0"
"49594788";"4000   ";"19901";"T001019";"GM0518";"2021JJ00";"      46";"    44.5"
"49750713";"4000   ";"19902";"T001019";"GM0518";"2021JJ00";"      16";"    37.5"
"49906638";"4000   ";"19903";"T001019";"GM0518";"2021JJ00";"      12";"    12.0"
"50062563";"4000   ";"19904";"T001019";"GM0518";"2021JJ00";"       3";"     9.0"
"50218488";"4000   ";"19905";"T001019";"GM0518";"2021JJ00";"       3";"     2.5"
"50374413";"4000   ";"22300";"T001019";"GM0518";"2021JJ00";"       2";"     4.0"
