"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"46468693";"4000   ";"18100";"T001019";"GM0363";"2021JJ00";"    1628";"  1756.5"
"46624618";"4000   ";"18200";"T001019";"GM0363";"2021JJ00";"    1455";"  1580.0"
"46780543";"4000   ";"18300";"T001019";"GM0363";"2021JJ00";"    1258";"  1406.5"
"46936468";"4000   ";"18400";"T001019";"GM0363";"2021JJ00";"    1222";"  1211.5"
"47092393";"4000   ";"18500";"T001019";"GM0363";"2021JJ00";"    1126";"  1173.5"
"47248318";"4000   ";"18600";"T001019";"GM0363";"2021JJ00";"     981";"  1084.5"
"47404243";"4000   ";"18700";"T001019";"GM0363";"2021JJ00";"     871";"   930.5"
"47560168";"4000   ";"18800";"T001019";"GM0363";"2021JJ00";"     809";"   814.5"
"47716093";"4000   ";"18900";"T001019";"GM0363";"2021JJ00";"     703";"   753.5"
"47872018";"4000   ";"19000";"T001019";"GM0363";"2021JJ00";"     564";"   661.0"
"48027943";"4000   ";"19100";"T001019";"GM0363";"2021JJ00";"     499";"   522.5"
"48183868";"4000   ";"19200";"T001019";"GM0363";"2021JJ00";"     412";"   454.0"
"48339793";"4000   ";"19300";"T001019";"GM0363";"2021JJ00";"     358";"   372.5"
"48495718";"4000   ";"19400";"T001019";"GM0363";"2021JJ00";"     251";"   320.5"
"48651643";"4000   ";"22000";"T001019";"GM0363";"2021JJ00";"     704";"   823.0"
"48807568";"4000   ";"19500";"T001019";"GM0363";"2021JJ00";"     214";"   222.5"
"48963493";"4000   ";"19600";"T001019";"GM0363";"2021JJ00";"     166";"   187.5"
"49119418";"4000   ";"19700";"T001019";"GM0363";"2021JJ00";"     123";"   142.5"
"49275343";"4000   ";"19800";"T001019";"GM0363";"2021JJ00";"      76";"   105.5"
"49431268";"4000   ";"19900";"T001019";"GM0363";"2021JJ00";"      46";"    65.0"
"49587193";"4000   ";"19901";"T001019";"GM0363";"2021JJ00";"      28";"    37.0"
"49743118";"4000   ";"19902";"T001019";"GM0363";"2021JJ00";"      22";"    22.0"
"49899043";"4000   ";"19903";"T001019";"GM0363";"2021JJ00";"      10";"    18.5"
"50054968";"4000   ";"19904";"T001019";"GM0363";"2021JJ00";"       8";"     7.5"
"50210893";"4000   ";"19905";"T001019";"GM0363";"2021JJ00";"       5";"     6.0"
"50366818";"4000   ";"22300";"T001019";"GM0363";"2021JJ00";"       6";"     9.0"
