"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"46803923";"4000   ";"18300";"T001019";"GM0344";"2021JJ00";"     522";"   530.0"
"46959848";"4000   ";"18400";"T001019";"GM0344";"2021JJ00";"     505";"   509.5"
"47115773";"4000   ";"18500";"T001019";"GM0344";"2021JJ00";"     435";"   476.0"
"47271698";"4000   ";"18600";"T001019";"GM0344";"2021JJ00";"     365";"   413.5"
"47427623";"4000   ";"18700";"T001019";"GM0344";"2021JJ00";"     329";"   347.5"
"47583548";"4000   ";"18800";"T001019";"GM0344";"2021JJ00";"     325";"   310.5"
"47739473";"4000   ";"18900";"T001019";"GM0344";"2021JJ00";"     292";"   309.0"
"47895398";"4000   ";"19000";"T001019";"GM0344";"2021JJ00";"     235";"   264.0"
"48051323";"4000   ";"19100";"T001019";"GM0344";"2021JJ00";"     193";"   222.5"
"48207248";"4000   ";"19200";"T001019";"GM0344";"2021JJ00";"     181";"   176.5"
"48363173";"4000   ";"19300";"T001019";"GM0344";"2021JJ00";"     131";"   164.0"
"48519098";"4000   ";"19400";"T001019";"GM0344";"2021JJ00";"     104";"   112.0"
"48675023";"4000   ";"22000";"T001019";"GM0344";"2021JJ00";"     262";"   312.5"
"48830948";"4000   ";"19500";"T001019";"GM0344";"2021JJ00";"      70";"    91.0"
"48986873";"4000   ";"19600";"T001019";"GM0344";"2021JJ00";"      70";"    61.0"
"49142798";"4000   ";"19700";"T001019";"GM0344";"2021JJ00";"      35";"    57.0"
"49298723";"4000   ";"19800";"T001019";"GM0344";"2021JJ00";"      29";"    29.0"
"49454648";"4000   ";"19900";"T001019";"GM0344";"2021JJ00";"      27";"    24.5"
"49610573";"4000   ";"19901";"T001019";"GM0344";"2021JJ00";"      16";"    22.0"
"49766498";"4000   ";"19902";"T001019";"GM0344";"2021JJ00";"       9";"    14.5"
"49922423";"4000   ";"19903";"T001019";"GM0344";"2021JJ00";"       5";"     8.0"
"50078348";"4000   ";"19904";"T001019";"GM0344";"2021JJ00";"       1";"     4.5"
"50234273";"4000   ";"19905";"T001019";"GM0344";"2021JJ00";"       0";"     1.0"
"50390198";"4000   ";"22300";"T001019";"GM0344";"2021JJ00";"       0";"     0.0"
