"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"46803921";"4000   ";"18300";"T001019";"GM0344";"2019JJ00";"     495";"   549.0"
"46959846";"4000   ";"18400";"T001019";"GM0344";"2019JJ00";"     432";"   476.5"
"47115771";"4000   ";"18500";"T001019";"GM0344";"2019JJ00";"     417";"   421.0"
"47271696";"4000   ";"18600";"T001019";"GM0344";"2019JJ00";"     413";"   399.5"
"47427621";"4000   ";"18700";"T001019";"GM0344";"2019JJ00";"     359";"   393.0"
"47583546";"4000   ";"18800";"T001019";"GM0344";"2019JJ00";"     337";"   342.5"
"47739471";"4000   ";"18900";"T001019";"GM0344";"2019JJ00";"     268";"   314.5"
"47895396";"4000   ";"19000";"T001019";"GM0344";"2019JJ00";"     241";"   246.5"
"48051321";"4000   ";"19100";"T001019";"GM0344";"2019JJ00";"     198";"   227.5"
"48207246";"4000   ";"19200";"T001019";"GM0344";"2019JJ00";"     186";"   179.5"
"48363171";"4000   ";"19300";"T001019";"GM0344";"2019JJ00";"     131";"   167.5"
"48519096";"4000   ";"19400";"T001019";"GM0344";"2019JJ00";"     125";"   113.5"
"48675021";"4000   ";"22000";"T001019";"GM0344";"2019JJ00";"     282";"   343.0"
"48830946";"4000   ";"19500";"T001019";"GM0344";"2019JJ00";"      76";"   107.5"
"48986871";"4000   ";"19600";"T001019";"GM0344";"2019JJ00";"      68";"    66.5"
"49142796";"4000   ";"19700";"T001019";"GM0344";"2019JJ00";"      59";"    56.5"
"49298721";"4000   ";"19800";"T001019";"GM0344";"2019JJ00";"      31";"    49.5"
"49454646";"4000   ";"19900";"T001019";"GM0344";"2019JJ00";"      24";"    24.5"
"49610571";"4000   ";"19901";"T001019";"GM0344";"2019JJ00";"       9";"    18.5"
"49766496";"4000   ";"19902";"T001019";"GM0344";"2019JJ00";"       7";"     8.5"
"49922421";"4000   ";"19903";"T001019";"GM0344";"2019JJ00";"       3";"     5.0"
"50078346";"4000   ";"19904";"T001019";"GM0344";"2019JJ00";"       1";"     2.5"
"50234271";"4000   ";"19905";"T001019";"GM0344";"2019JJ00";"       1";"     1.0"
"50390196";"4000   ";"22300";"T001019";"GM0344";"2019JJ00";"       3";"     3.0"
