"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"19870886";"T001038";"70900";"H007128";"T001040";"GM0363";"2019JJ00";"     763"
"19904621";"T001038";"70900";"H007119";"T001040";"GM0363";"2019JJ00";"     763"
"19938356";"T001038";"70900";"H008706";"T001040";"GM0363";"2019JJ00";"       1"
"19972091";"T001038";"70900";"H008710";"T001040";"GM0363";"2019JJ00";"     389"
"20005826";"T001038";"70900";"H008718";"T001040";"GM0363";"2019JJ00";"     509"
"20039561";"T001038";"70900";"H008719";"T001040";"GM0363";"2019JJ00";"     351"
"20073296";"T001038";"70900";"H008723";"T001040";"GM0363";"2019JJ00";"     260"
"20107031";"T001038";"70900";"H008724";"T001040";"GM0363";"2019JJ00";"       0"
"20140766";"T001038";"70900";"H008747";"T001040";"GM0363";"2019JJ00";"      95"
"20174501";"T001038";"70900";"H007186";"T001040";"GM0363";"2019JJ00";"     605"
"20208236";"T001038";"70900";"H007172";"T001040";"GM0363";"2019JJ00";"     672"
"20241971";"T001038";"70900";"H008749";"T001040";"GM0363";"2019JJ00";"     599"
"20275706";"T001038";"70900";"H008751";"T001040";"GM0363";"2019JJ00";"    4221"
"20309441";"T001038";"70900";"H008753";"T001040";"GM0363";"2019JJ00";"     192"
"20343176";"T001038";"70900";"H008757";"T001040";"GM0363";"2019JJ00";"     155"
"20376911";"T001038";"70900";"H007204";"T001040";"GM0363";"2019JJ00";"     213"
"20410646";"T001038";"70900";"H008766";"T001040";"GM0363";"2019JJ00";"    3632"
"20444381";"T001038";"70900";"H008776";"T001040";"GM0363";"2019JJ00";"    1155"
"20478116";"T001038";"70900";"H008778";"T001040";"GM0363";"2019JJ00";"     769"
"20511851";"T001038";"70900";"H008780";"T001040";"GM0363";"2019JJ00";"      62"
"20545586";"T001038";"70900";"H008787";"T001040";"GM0363";"2019JJ00";"     217"
"20579321";"T001038";"71000";"T001040";"T001040";"GM0363";"2019JJ00";"   57536"
"20613056";"T001038";"71000";"1012600";"T001040";"GM0363";"2019JJ00";"   25470"
"20646791";"T001038";"71000";"2012605";"T001040";"GM0363";"2019JJ00";"   32066"
"20680526";"T001038";"71000";"2012655";"T001040";"GM0363";"2019JJ00";"   10621"
"20714261";"T001038";"71000";"2012657";"T001040";"GM0363";"2019JJ00";"   21445"
"20747996";"T001038";"71000";"H008519";"T001040";"GM0363";"2019JJ00";"    7980"
"20781731";"T001038";"71000";"H008520";"T001040";"GM0363";"2019JJ00";"    7871"
"20815466";"T001038";"71000";"H008524";"T001040";"GM0363";"2019JJ00";"    5418"
"20849201";"T001038";"71000";"H007933";"T001040";"GM0363";"2019JJ00";"   10623"
"20882936";"T001038";"71000";"H008531";"T001040";"GM0363";"2019JJ00";"     174"
"20916671";"T001038";"71000";"H007935";"T001040";"GM0363";"2019JJ00";"    5989"
"20950406";"T001038";"71000";"H007936";"T001040";"GM0363";"2019JJ00";"    1493"
"20984141";"T001038";"71000";"H007937";"T001040";"GM0363";"2019JJ00";"    1075"
"21017876";"T001038";"71000";"H008533";"T001040";"GM0363";"2019JJ00";"     216"
"21051611";"T001038";"71000";"H008544";"T001040";"GM0363";"2019JJ00";"       0"
"21085346";"T001038";"71000";"H008552";"T001040";"GM0363";"2019JJ00";"     340"
"21119081";"T001038";"71000";"H008559";"T001040";"GM0363";"2019JJ00";"       0"
"21152816";"T001038";"71000";"H008562";"T001040";"GM0363";"2019JJ00";"     264"
"21186551";"T001038";"71000";"H008567";"T001040";"GM0363";"2019JJ00";"     387"
"21220286";"T001038";"71000";"H008575";"T001040";"GM0363";"2019JJ00";"     347"
"21254021";"T001038";"71000";"H008579";"T001040";"GM0363";"2019JJ00";"     145"
"21287756";"T001038";"71000";"H008586";"T001040";"GM0363";"2019JJ00";"       0"
"21321491";"T001038";"71000";"H008592";"T001040";"GM0363";"2019JJ00";"    1169"
"21355226";"T001038";"71000";"H008594";"T001040";"GM0363";"2019JJ00";"     393"
"21388961";"T001038";"71000";"H008597";"T001040";"GM0363";"2019JJ00";"      16"
"21422696";"T001038";"71000";"H008599";"T001040";"GM0363";"2019JJ00";"     174"
"21456431";"T001038";"71000";"H008603";"T001040";"GM0363";"2019JJ00";"     181"
"21490166";"T001038";"71000";"H008605";"T001040";"GM0363";"2019JJ00";"     418"
"21523901";"T001038";"71000";"H008612";"T001040";"GM0363";"2019JJ00";"    1029"
"21557636";"T001038";"71000";"H008615";"T001040";"GM0363";"2019JJ00";"     129"
"21591371";"T001038";"71000";"H008627";"T001040";"GM0363";"2019JJ00";"     114"
"21625106";"T001038";"71000";"H008631";"T001040";"GM0363";"2019JJ00";"     344"
"21658841";"T001038";"71000";"H008632";"T001040";"GM0363";"2019JJ00";"    2215"
"21692576";"T001038";"71000";"H008633";"T001040";"GM0363";"2019JJ00";"     314"
"21726311";"T001038";"71000";"H008634";"T001040";"GM0363";"2019JJ00";"     256"
"21760046";"T001038";"71000";"H008636";"T001040";"GM0363";"2019JJ00";"     713"
"21793781";"T001038";"71000";"H007072";"T001040";"GM0363";"2019JJ00";"     571"
"21827516";"T001038";"71000";"H007069";"T001040";"GM0363";"2019JJ00";"     571"
"21861251";"T001038";"71000";"H008644";"T001040";"GM0363";"2019JJ00";"      33"
"21894986";"T001038";"71000";"H008673";"T001040";"GM0363";"2019JJ00";"    5143"
"21928721";"T001038";"71000";"H007128";"T001040";"GM0363";"2019JJ00";"     831"
"21962456";"T001038";"71000";"H007119";"T001040";"GM0363";"2019JJ00";"     831"
"21996191";"T001038";"71000";"H008706";"T001040";"GM0363";"2019JJ00";"       0"
"22029926";"T001038";"71000";"H008710";"T001040";"GM0363";"2019JJ00";"     376"
"22063661";"T001038";"71000";"H008718";"T001040";"GM0363";"2019JJ00";"     280"
"22097396";"T001038";"71000";"H008719";"T001040";"GM0363";"2019JJ00";"     240"
"22131131";"T001038";"71000";"H008723";"T001040";"GM0363";"2019JJ00";"     152"
"22164866";"T001038";"71000";"H008724";"T001040";"GM0363";"2019JJ00";"       0"
"22198601";"T001038";"71000";"H008747";"T001040";"GM0363";"2019JJ00";"      98"
"22232336";"T001038";"71000";"H007186";"T001040";"GM0363";"2019JJ00";"     489"
"22266071";"T001038";"71000";"H007172";"T001040";"GM0363";"2019JJ00";"     526"
"22299806";"T001038";"71000";"H008749";"T001040";"GM0363";"2019JJ00";"     411"
"22333541";"T001038";"71000";"H008751";"T001040";"GM0363";"2019JJ00";"    4933"
"22367276";"T001038";"71000";"H008753";"T001040";"GM0363";"2019JJ00";"     141"
"22401011";"T001038";"71000";"H008757";"T001040";"GM0363";"2019JJ00";"     121"
"22434746";"T001038";"71000";"H007204";"T001040";"GM0363";"2019JJ00";"     105"
"22468481";"T001038";"71000";"H008766";"T001040";"GM0363";"2019JJ00";"    3410"
"22502216";"T001038";"71000";"H008776";"T001040";"GM0363";"2019JJ00";"    1031"
"22535951";"T001038";"71000";"H008778";"T001040";"GM0363";"2019JJ00";"     717"
"22569686";"T001038";"71000";"H008780";"T001040";"GM0363";"2019JJ00";"      41"
"22603421";"T001038";"71000";"H008787";"T001040";"GM0363";"2019JJ00";"     141"
"22637156";"T001038";"71100";"T001040";"T001040";"GM0363";"2019JJ00";"   55814"
"22670891";"T001038";"71100";"1012600";"T001040";"GM0363";"2019JJ00";"   26069"
"22704626";"T001038";"71100";"2012605";"T001040";"GM0363";"2019JJ00";"   29745"
"22738361";"T001038";"71100";"2012655";"T001040";"GM0363";"2019JJ00";"    9319"
"22772096";"T001038";"71100";"2012657";"T001040";"GM0363";"2019JJ00";"   20426"
"22805831";"T001038";"71100";"H008519";"T001040";"GM0363";"2019JJ00";"    7323"
"22839566";"T001038";"71100";"H008520";"T001040";"GM0363";"2019JJ00";"    8094"
"22873301";"T001038";"71100";"H008524";"T001040";"GM0363";"2019JJ00";"    5311"
"22907036";"T001038";"71100";"H007933";"T001040";"GM0363";"2019JJ00";"    8880"
"22940771";"T001038";"71100";"H008531";"T001040";"GM0363";"2019JJ00";"     137"
"22974506";"T001038";"71100";"H007935";"T001040";"GM0363";"2019JJ00";"    4831"
"23008241";"T001038";"71100";"H007936";"T001040";"GM0363";"2019JJ00";"    1134"
"23041976";"T001038";"71100";"H007937";"T001040";"GM0363";"2019JJ00";"     671"
"23075711";"T001038";"71100";"H008533";"T001040";"GM0363";"2019JJ00";"     170"
"23109446";"T001038";"71100";"H008544";"T001040";"GM0363";"2019JJ00";"       0"
"23143181";"T001038";"71100";"H008552";"T001040";"GM0363";"2019JJ00";"     277"
"23176916";"T001038";"71100";"H008559";"T001040";"GM0363";"2019JJ00";"       0"
"23210651";"T001038";"71100";"H008562";"T001040";"GM0363";"2019JJ00";"     278"
"23244386";"T001038";"71100";"H008567";"T001040";"GM0363";"2019JJ00";"     233"
"23278121";"T001038";"71100";"H008575";"T001040";"GM0363";"2019JJ00";"     297"
"23311856";"T001038";"71100";"H008579";"T001040";"GM0363";"2019JJ00";"     154"
"23345591";"T001038";"71100";"H008586";"T001040";"GM0363";"2019JJ00";"       0"
"23379326";"T001038";"71100";"H008592";"T001040";"GM0363";"2019JJ00";"    1225"
"23413061";"T001038";"71100";"H008594";"T001040";"GM0363";"2019JJ00";"     521"
"23446796";"T001038";"71100";"H008597";"T001040";"GM0363";"2019JJ00";"       7"
"23480531";"T001038";"71100";"H008599";"T001040";"GM0363";"2019JJ00";"     183"
"23514266";"T001038";"71100";"H008603";"T001040";"GM0363";"2019JJ00";"     151"
"23548001";"T001038";"71100";"H008605";"T001040";"GM0363";"2019JJ00";"     328"
"23581736";"T001038";"71100";"H008612";"T001040";"GM0363";"2019JJ00";"    1116"
"23615471";"T001038";"71100";"H008615";"T001040";"GM0363";"2019JJ00";"      93"
"23649206";"T001038";"71100";"H008627";"T001040";"GM0363";"2019JJ00";"      95"
"23682941";"T001038";"71100";"H008631";"T001040";"GM0363";"2019JJ00";"     308"
"23716676";"T001038";"71100";"H008632";"T001040";"GM0363";"2019JJ00";"    2551"
"23750411";"T001038";"71100";"H008633";"T001040";"GM0363";"2019JJ00";"     251"
"23784146";"T001038";"71100";"H008634";"T001040";"GM0363";"2019JJ00";"     313"
"23817881";"T001038";"71100";"H008636";"T001040";"GM0363";"2019JJ00";"     514"
"23851616";"T001038";"71100";"H007072";"T001040";"GM0363";"2019JJ00";"     469"
"23885351";"T001038";"71100";"H007069";"T001040";"GM0363";"2019JJ00";"     469"
"23919086";"T001038";"71100";"H008644";"T001040";"GM0363";"2019JJ00";"      34"
"23952821";"T001038";"71100";"H008673";"T001040";"GM0363";"2019JJ00";"    4427"
"23986556";"T001038";"71100";"H007128";"T001040";"GM0363";"2019JJ00";"     759"
"24020291";"T001038";"71100";"H007119";"T001040";"GM0363";"2019JJ00";"     759"
"24054026";"T001038";"71100";"H008706";"T001040";"GM0363";"2019JJ00";"       0"
"24087761";"T001038";"71100";"H008710";"T001040";"GM0363";"2019JJ00";"     397"
"24121496";"T001038";"71100";"H008718";"T001040";"GM0363";"2019JJ00";"     147"
"24155231";"T001038";"71100";"H008719";"T001040";"GM0363";"2019JJ00";"     212"
"24188966";"T001038";"71100";"H008723";"T001040";"GM0363";"2019JJ00";"      97"
"24222701";"T001038";"71100";"H008724";"T001040";"GM0363";"2019JJ00";"       1"
"24256436";"T001038";"71100";"H008747";"T001040";"GM0363";"2019JJ00";"      91"
"24290171";"T001038";"71100";"H007186";"T001040";"GM0363";"2019JJ00";"     321"
"24323906";"T001038";"71100";"H007172";"T001040";"GM0363";"2019JJ00";"     349"
"24357641";"T001038";"71100";"H008749";"T001040";"GM0363";"2019JJ00";"     315"
"24391376";"T001038";"71100";"H008751";"T001040";"GM0363";"2019JJ00";"    5477"
"24425111";"T001038";"71100";"H008753";"T001040";"GM0363";"2019JJ00";"     133"
"24458846";"T001038";"71100";"H008757";"T001040";"GM0363";"2019JJ00";"      96"
"24492581";"T001038";"71100";"H007204";"T001040";"GM0363";"2019JJ00";"      72"
"24526316";"T001038";"71100";"H008766";"T001040";"GM0363";"2019JJ00";"    3081"
"24560051";"T001038";"71100";"H008776";"T001040";"GM0363";"2019JJ00";"     849"
"24593786";"T001038";"71100";"H008778";"T001040";"GM0363";"2019JJ00";"     599"
"24627521";"T001038";"71100";"H008780";"T001040";"GM0363";"2019JJ00";"      18"
"24661256";"T001038";"71100";"H008787";"T001040";"GM0363";"2019JJ00";"     106"
"24694991";"T001038";"71200";"T001040";"T001040";"GM0363";"2019JJ00";"   52338"
"24728726";"T001038";"71200";"1012600";"T001040";"GM0363";"2019JJ00";"   26390"
"24762461";"T001038";"71200";"2012605";"T001040";"GM0363";"2019JJ00";"   25948"
"24796196";"T001038";"71200";"2012655";"T001040";"GM0363";"2019JJ00";"    7464"
"24829931";"T001038";"71200";"2012657";"T001040";"GM0363";"2019JJ00";"   18484"
"24863666";"T001038";"71200";"H008519";"T001040";"GM0363";"2019JJ00";"    6434"
"24897401";"T001038";"71200";"H008520";"T001040";"GM0363";"2019JJ00";"    7938"
"24931136";"T001038";"71200";"H008524";"T001040";"GM0363";"2019JJ00";"    4919"
"24964871";"T001038";"71200";"H007933";"T001040";"GM0363";"2019JJ00";"    6575"
"24998606";"T001038";"71200";"H008531";"T001040";"GM0363";"2019JJ00";"      82"
"25032341";"T001038";"71200";"H007935";"T001040";"GM0363";"2019JJ00";"    3488"
"25066076";"T001038";"71200";"H007936";"T001040";"GM0363";"2019JJ00";"     708"
"25099811";"T001038";"71200";"H007937";"T001040";"GM0363";"2019JJ00";"     440"
"25133546";"T001038";"71200";"H008533";"T001040";"GM0363";"2019JJ00";"     109"
"25167281";"T001038";"71200";"H008544";"T001040";"GM0363";"2019JJ00";"       0"
"25201016";"T001038";"71200";"H008552";"T001040";"GM0363";"2019JJ00";"     270"
"25234751";"T001038";"71200";"H008559";"T001040";"GM0363";"2019JJ00";"       0"
"25268486";"T001038";"71200";"H008562";"T001040";"GM0363";"2019JJ00";"     188"
"25302221";"T001038";"71200";"H008567";"T001040";"GM0363";"2019JJ00";"     135"
"25335956";"T001038";"71200";"H008575";"T001040";"GM0363";"2019JJ00";"     265"
"25369691";"T001038";"71200";"H008579";"T001040";"GM0363";"2019JJ00";"     127"
"25403426";"T001038";"71200";"H008586";"T001040";"GM0363";"2019JJ00";"       0"
"25437161";"T001038";"71200";"H008592";"T001040";"GM0363";"2019JJ00";"     941"
"25470896";"T001038";"71200";"H008594";"T001040";"GM0363";"2019JJ00";"     607"
"25504631";"T001038";"71200";"H008597";"T001040";"GM0363";"2019JJ00";"       3"
"25538366";"T001038";"71200";"H008599";"T001040";"GM0363";"2019JJ00";"     167"
"25572101";"T001038";"71200";"H008603";"T001040";"GM0363";"2019JJ00";"     143"
"25605836";"T001038";"71200";"H008605";"T001040";"GM0363";"2019JJ00";"     236"
"25639571";"T001038";"71200";"H008612";"T001040";"GM0363";"2019JJ00";"    1226"
"25673306";"T001038";"71200";"H008615";"T001040";"GM0363";"2019JJ00";"      59"
"25707041";"T001038";"71200";"H008627";"T001040";"GM0363";"2019JJ00";"      75"
"25740776";"T001038";"71200";"H008631";"T001040";"GM0363";"2019JJ00";"     251"
"25774511";"T001038";"71200";"H008632";"T001040";"GM0363";"2019JJ00";"    2610"
"25808246";"T001038";"71200";"H008633";"T001040";"GM0363";"2019JJ00";"     184"
"25841981";"T001038";"71200";"H008634";"T001040";"GM0363";"2019JJ00";"     295"
"25875716";"T001038";"71200";"H008636";"T001040";"GM0363";"2019JJ00";"     271"
"25909451";"T001038";"71200";"H007072";"T001040";"GM0363";"2019JJ00";"     319"
"25943186";"T001038";"71200";"H007069";"T001040";"GM0363";"2019JJ00";"     319"
"25976921";"T001038";"71200";"H008644";"T001040";"GM0363";"2019JJ00";"      46"
"26010656";"T001038";"71200";"H008673";"T001040";"GM0363";"2019JJ00";"    3657"
"26044391";"T001038";"71200";"H007128";"T001040";"GM0363";"2019JJ00";"     808"
"26078126";"T001038";"71200";"H007119";"T001040";"GM0363";"2019JJ00";"     808"
"26111861";"T001038";"71200";"H008706";"T001040";"GM0363";"2019JJ00";"       0"
"26145596";"T001038";"71200";"H008710";"T001040";"GM0363";"2019JJ00";"     337"
"26179331";"T001038";"71200";"H008718";"T001040";"GM0363";"2019JJ00";"     130"
"26213066";"T001038";"71200";"H008719";"T001040";"GM0363";"2019JJ00";"     198"
"26246801";"T001038";"71200";"H008723";"T001040";"GM0363";"2019JJ00";"      44"
"26280536";"T001038";"71200";"H008724";"T001040";"GM0363";"2019JJ00";"       0"
"26314271";"T001038";"71200";"H008747";"T001040";"GM0363";"2019JJ00";"      39"
"26348006";"T001038";"71200";"H007186";"T001040";"GM0363";"2019JJ00";"     247"
"26381741";"T001038";"71200";"H007172";"T001040";"GM0363";"2019JJ00";"     265"
"26415476";"T001038";"71200";"H008749";"T001040";"GM0363";"2019JJ00";"     180"
"26449211";"T001038";"71200";"H008751";"T001040";"GM0363";"2019JJ00";"    5758"
"26482946";"T001038";"71200";"H008753";"T001040";"GM0363";"2019JJ00";"      75"
"26516681";"T001038";"71200";"H008757";"T001040";"GM0363";"2019JJ00";"      91"
"26550416";"T001038";"71200";"H007204";"T001040";"GM0363";"2019JJ00";"      41"
"26584151";"T001038";"71200";"H008766";"T001040";"GM0363";"2019JJ00";"    2419"
"26617886";"T001038";"71200";"H008776";"T001040";"GM0363";"2019JJ00";"     607"
"26651621";"T001038";"71200";"H008778";"T001040";"GM0363";"2019JJ00";"     452"
"26685356";"T001038";"71200";"H008780";"T001040";"GM0363";"2019JJ00";"      11"
"26719091";"T001038";"71200";"H008787";"T001040";"GM0363";"2019JJ00";"      62"
"26752826";"T001038";"71300";"T001040";"T001040";"GM0363";"2019JJ00";"   44140"
"26786561";"T001038";"71300";"1012600";"T001040";"GM0363";"2019JJ00";"   23609"
"26820296";"T001038";"71300";"2012605";"T001040";"GM0363";"2019JJ00";"   20531"
"26854031";"T001038";"71300";"2012655";"T001040";"GM0363";"2019JJ00";"    6335"
"26887766";"T001038";"71300";"2012657";"T001040";"GM0363";"2019JJ00";"   14196"
"26921501";"T001038";"71300";"H008519";"T001040";"GM0363";"2019JJ00";"    4680"
"26955236";"T001038";"71300";"H008520";"T001040";"GM0363";"2019JJ00";"    6611"
"26988971";"T001038";"71300";"H008524";"T001040";"GM0363";"2019JJ00";"    4335"
"27022706";"T001038";"71300";"H007933";"T001040";"GM0363";"2019JJ00";"    4844"
"27056441";"T001038";"71300";"H008531";"T001040";"GM0363";"2019JJ00";"      61"
"27090176";"T001038";"71300";"H007935";"T001040";"GM0363";"2019JJ00";"    2875"
"27123911";"T001038";"71300";"H007936";"T001040";"GM0363";"2019JJ00";"     425"
"27157646";"T001038";"71300";"H007937";"T001040";"GM0363";"2019JJ00";"     386"
"27191381";"T001038";"71300";"H008533";"T001040";"GM0363";"2019JJ00";"      83"
"27225116";"T001038";"71300";"H008544";"T001040";"GM0363";"2019JJ00";"       0"
"27258851";"T001038";"71300";"H008552";"T001040";"GM0363";"2019JJ00";"     255"
"27292586";"T001038";"71300";"H008559";"T001040";"GM0363";"2019JJ00";"       0"
"27326321";"T001038";"71300";"H008562";"T001040";"GM0363";"2019JJ00";"     111"
"27360056";"T001038";"71300";"H008567";"T001040";"GM0363";"2019JJ00";"      74"
"27393791";"T001038";"71300";"H008575";"T001040";"GM0363";"2019JJ00";"     218"
"27427526";"T001038";"71300";"H008579";"T001040";"GM0363";"2019JJ00";"      97"
"27461261";"T001038";"71300";"H008586";"T001040";"GM0363";"2019JJ00";"       0"
"27494996";"T001038";"71300";"H008592";"T001040";"GM0363";"2019JJ00";"     888"
"27528731";"T001038";"71300";"H008594";"T001040";"GM0363";"2019JJ00";"     367"
"27562466";"T001038";"71300";"H008597";"T001040";"GM0363";"2019JJ00";"       5"
"27596201";"T001038";"71300";"H008599";"T001040";"GM0363";"2019JJ00";"     131"
"27629936";"T001038";"71300";"H008603";"T001040";"GM0363";"2019JJ00";"     144"
"27663671";"T001038";"71300";"H008605";"T001040";"GM0363";"2019JJ00";"     206"
"27697406";"T001038";"71300";"H008612";"T001040";"GM0363";"2019JJ00";"    1004"
"27731141";"T001038";"71300";"H008615";"T001040";"GM0363";"2019JJ00";"      30"
"27764876";"T001038";"71300";"H008627";"T001040";"GM0363";"2019JJ00";"      58"
"27798611";"T001038";"71300";"H008631";"T001040";"GM0363";"2019JJ00";"     230"
"27832346";"T001038";"71300";"H008632";"T001040";"GM0363";"2019JJ00";"    2408"
"27866081";"T001038";"71300";"H008633";"T001040";"GM0363";"2019JJ00";"     106"
"27899816";"T001038";"71300";"H008634";"T001040";"GM0363";"2019JJ00";"     173"
"27933551";"T001038";"71300";"H008636";"T001040";"GM0363";"2019JJ00";"     137"
"27967286";"T001038";"71300";"H007072";"T001040";"GM0363";"2019JJ00";"     274"
"28001021";"T001038";"71300";"H007069";"T001040";"GM0363";"2019JJ00";"     274"
"28034756";"T001038";"71300";"H008644";"T001040";"GM0363";"2019JJ00";"      45"
"28068491";"T001038";"71300";"H008673";"T001040";"GM0363";"2019JJ00";"    2653"
"28102226";"T001038";"71300";"H007128";"T001040";"GM0363";"2019JJ00";"     699"
"28135961";"T001038";"71300";"H007119";"T001040";"GM0363";"2019JJ00";"     699"
"28169696";"T001038";"71300";"H008706";"T001040";"GM0363";"2019JJ00";"       0"
"28203431";"T001038";"71300";"H008710";"T001040";"GM0363";"2019JJ00";"     318"
"28237166";"T001038";"71300";"H008718";"T001040";"GM0363";"2019JJ00";"     164"
"28270901";"T001038";"71300";"H008719";"T001040";"GM0363";"2019JJ00";"     144"
"28304636";"T001038";"71300";"H008723";"T001040";"GM0363";"2019JJ00";"      40"
"28338371";"T001038";"71300";"H008724";"T001040";"GM0363";"2019JJ00";"       0"
"28372106";"T001038";"71300";"H008747";"T001040";"GM0363";"2019JJ00";"      31"
"28405841";"T001038";"71300";"H007186";"T001040";"GM0363";"2019JJ00";"     192"
"28439576";"T001038";"71300";"H007172";"T001040";"GM0363";"2019JJ00";"     203"
"28473311";"T001038";"71300";"H008749";"T001040";"GM0363";"2019JJ00";"     114"
"28507046";"T001038";"71300";"H008751";"T001040";"GM0363";"2019JJ00";"    4875"
"28540781";"T001038";"71300";"H008753";"T001040";"GM0363";"2019JJ00";"      50"
"28574516";"T001038";"71300";"H008757";"T001040";"GM0363";"2019JJ00";"      59"
"28608251";"T001038";"71300";"H007204";"T001040";"GM0363";"2019JJ00";"      42"
"28641986";"T001038";"71300";"H008766";"T001040";"GM0363";"2019JJ00";"    1391"
"28675721";"T001038";"71300";"H008776";"T001040";"GM0363";"2019JJ00";"     507"
"28709456";"T001038";"71300";"H008778";"T001040";"GM0363";"2019JJ00";"     301"
"28743191";"T001038";"71300";"H008780";"T001040";"GM0363";"2019JJ00";"      14"
"28776926";"T001038";"71300";"H008787";"T001040";"GM0363";"2019JJ00";"      62"
"28810661";"T001038";"71400";"T001040";"T001040";"GM0363";"2019JJ00";"   36106"
"28844396";"T001038";"71400";"1012600";"T001040";"GM0363";"2019JJ00";"   20693"
"28878131";"T001038";"71400";"2012605";"T001040";"GM0363";"2019JJ00";"   15413"
"28911866";"T001038";"71400";"2012655";"T001040";"GM0363";"2019JJ00";"    5599"
"28945601";"T001038";"71400";"2012657";"T001040";"GM0363";"2019JJ00";"    9814"
"28979336";"T001038";"71400";"H008519";"T001040";"GM0363";"2019JJ00";"    2940"
"29013071";"T001038";"71400";"H008520";"T001040";"GM0363";"2019JJ00";"    4782"
"29046806";"T001038";"71400";"H008524";"T001040";"GM0363";"2019JJ00";"    3525"
"29080541";"T001038";"71400";"H007933";"T001040";"GM0363";"2019JJ00";"    4134"
"29114276";"T001038";"71400";"H008531";"T001040";"GM0363";"2019JJ00";"      32"
"29148011";"T001038";"71400";"H007935";"T001040";"GM0363";"2019JJ00";"    2521"
"29181746";"T001038";"71400";"H007936";"T001040";"GM0363";"2019JJ00";"     325"
"29215481";"T001038";"71400";"H007937";"T001040";"GM0363";"2019JJ00";"     309"
"29249216";"T001038";"71400";"H008533";"T001040";"GM0363";"2019JJ00";"      47"
"29282951";"T001038";"71400";"H008544";"T001040";"GM0363";"2019JJ00";"       0"
"29316686";"T001038";"71400";"H008552";"T001040";"GM0363";"2019JJ00";"     204"
"29350421";"T001038";"71400";"H008559";"T001040";"GM0363";"2019JJ00";"       0"
"29384156";"T001038";"71400";"H008562";"T001040";"GM0363";"2019JJ00";"      33"
"29417891";"T001038";"71400";"H008567";"T001040";"GM0363";"2019JJ00";"      31"
"29451626";"T001038";"71400";"H008575";"T001040";"GM0363";"2019JJ00";"     217"
"29485361";"T001038";"71400";"H008579";"T001040";"GM0363";"2019JJ00";"      59"
"29519096";"T001038";"71400";"H008586";"T001040";"GM0363";"2019JJ00";"       0"
"29552831";"T001038";"71400";"H008592";"T001040";"GM0363";"2019JJ00";"     960"
"29586566";"T001038";"71400";"H008594";"T001040";"GM0363";"2019JJ00";"     225"
"29620301";"T001038";"71400";"H008597";"T001040";"GM0363";"2019JJ00";"      15"
"29654036";"T001038";"71400";"H008599";"T001040";"GM0363";"2019JJ00";"      62"
"29687771";"T001038";"71400";"H008603";"T001040";"GM0363";"2019JJ00";"     113"
"29721506";"T001038";"71400";"H008605";"T001040";"GM0363";"2019JJ00";"     136"
"29755241";"T001038";"71400";"H008612";"T001040";"GM0363";"2019JJ00";"     352"
"29788976";"T001038";"71400";"H008615";"T001040";"GM0363";"2019JJ00";"      18"
"29822711";"T001038";"71400";"H008627";"T001040";"GM0363";"2019JJ00";"      51"
"29856446";"T001038";"71400";"H008631";"T001040";"GM0363";"2019JJ00";"     116"
"29890181";"T001038";"71400";"H008632";"T001040";"GM0363";"2019JJ00";"    2105"
"29923916";"T001038";"71400";"H008633";"T001040";"GM0363";"2019JJ00";"      70"
"29957651";"T001038";"71400";"H008634";"T001040";"GM0363";"2019JJ00";"     111"
"29991386";"T001038";"71400";"H008636";"T001040";"GM0363";"2019JJ00";"      99"
"30025121";"T001038";"71400";"H007072";"T001040";"GM0363";"2019JJ00";"     346"
"30058856";"T001038";"71400";"H007069";"T001040";"GM0363";"2019JJ00";"     346"
"30092591";"T001038";"71400";"H008644";"T001040";"GM0363";"2019JJ00";"      34"
"30126326";"T001038";"71400";"H008673";"T001040";"GM0363";"2019JJ00";"    2012"
"30160061";"T001038";"71400";"H007128";"T001040";"GM0363";"2019JJ00";"     561"
"30193796";"T001038";"71400";"H007119";"T001040";"GM0363";"2019JJ00";"     561"
"30227531";"T001038";"71400";"H008706";"T001040";"GM0363";"2019JJ00";"       0"
"30261266";"T001038";"71400";"H008710";"T001040";"GM0363";"2019JJ00";"     240"
"30295001";"T001038";"71400";"H008718";"T001040";"GM0363";"2019JJ00";"     146"
"30328736";"T001038";"71400";"H008719";"T001040";"GM0363";"2019JJ00";"     130"
"30362471";"T001038";"71400";"H008723";"T001040";"GM0363";"2019JJ00";"      29"
"30396206";"T001038";"71400";"H008724";"T001040";"GM0363";"2019JJ00";"       0"
"30429941";"T001038";"71400";"H008747";"T001040";"GM0363";"2019JJ00";"      16"
"30463676";"T001038";"71400";"H007186";"T001040";"GM0363";"2019JJ00";"     128"
"30497411";"T001038";"71400";"H007172";"T001040";"GM0363";"2019JJ00";"     137"
"30531146";"T001038";"71400";"H008749";"T001040";"GM0363";"2019JJ00";"      78"
"30564881";"T001038";"71400";"H008751";"T001040";"GM0363";"2019JJ00";"    3428"
"30598616";"T001038";"71400";"H008753";"T001040";"GM0363";"2019JJ00";"      32"
"30632351";"T001038";"71400";"H008757";"T001040";"GM0363";"2019JJ00";"      28"
"30666086";"T001038";"71400";"H007204";"T001040";"GM0363";"2019JJ00";"      48"
"30699821";"T001038";"71400";"H008766";"T001040";"GM0363";"2019JJ00";"    1062"
