"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1";"GemiddeldeBevolking_2"
"46468691";"4000   ";"18100";"T001019";"GM0363";"2019JJ00";"    1439";"  1591.5"
"46624616";"4000   ";"18200";"T001019";"GM0363";"2019JJ00";"    1385";"  1396.0"
"46780541";"4000   ";"18300";"T001019";"GM0363";"2019JJ00";"    1305";"  1349.5"
"46936466";"4000   ";"18400";"T001019";"GM0363";"2019JJ00";"    1207";"  1259.5"
"47092391";"4000   ";"18500";"T001019";"GM0363";"2019JJ00";"    1077";"  1145.5"
"47248316";"4000   ";"18600";"T001019";"GM0363";"2019JJ00";"    1014";"  1027.0"
"47404241";"4000   ";"18700";"T001019";"GM0363";"2019JJ00";"     922";"   964.0"
"47560166";"4000   ";"18800";"T001019";"GM0363";"2019JJ00";"     772";"   869.0"
"47716091";"4000   ";"18900";"T001019";"GM0363";"2019JJ00";"     709";"   724.5"
"47872016";"4000   ";"19000";"T001019";"GM0363";"2019JJ00";"     610";"   659.5"
"48027941";"4000   ";"19100";"T001019";"GM0363";"2019JJ00";"     549";"   555.0"
"48183866";"4000   ";"19200";"T001019";"GM0363";"2019JJ00";"     431";"   504.0"
"48339791";"4000   ";"19300";"T001019";"GM0363";"2019JJ00";"     357";"   387.5"
"48495716";"4000   ";"19400";"T001019";"GM0363";"2019JJ00";"     321";"   315.0"
"48651641";"4000   ";"22000";"T001019";"GM0363";"2019JJ00";"     728";"   883.5"
"48807566";"4000   ";"19500";"T001019";"GM0363";"2019JJ00";"     223";"   278.5"
"48963491";"4000   ";"19600";"T001019";"GM0363";"2019JJ00";"     170";"   194.5"
"49119416";"4000   ";"19700";"T001019";"GM0363";"2019JJ00";"     108";"   139.0"
"49275341";"4000   ";"19800";"T001019";"GM0363";"2019JJ00";"      84";"    90.0"
"49431266";"4000   ";"19900";"T001019";"GM0363";"2019JJ00";"      57";"    67.0"
"49587191";"4000   ";"19901";"T001019";"GM0363";"2019JJ00";"      39";"    47.0"
"49743116";"4000   ";"19902";"T001019";"GM0363";"2019JJ00";"      16";"    30.0"
"49899041";"4000   ";"19903";"T001019";"GM0363";"2019JJ00";"      14";"    13.0"
"50054966";"4000   ";"19904";"T001019";"GM0363";"2019JJ00";"       9";"    11.5"
"50210891";"4000   ";"19905";"T001019";"GM0363";"2019JJ00";"       3";"     7.5"
"50366816";"4000   ";"22300";"T001019";"GM0363";"2019JJ00";"       5";"     5.5"
